"SubmissionID","StudentID","project","course","sem","report"
1970,"S8637497","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1738,"S8637511","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1980,"S8637517","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1856,"S8637547","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2244,"S8637587","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1708,"S8637605","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2172,"S8637649","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2126,"S8637693","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1493,"S8637739","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1881,"S8637747","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1783,"S8637771","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2065,"S8637899","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2122,"S8637939","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1812,"S8637989","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1801,"S8638007","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1549,"S8638039","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1766,"S8638043","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2010,"S8638049","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2024,"S8638145","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2250,"S8638147","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2134,"S8638207","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2092,"S8638259","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1817,"S8638385","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1713,"S8638387","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1898,"S8638447","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2165,"S8638469","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1998,"S8638483","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2105,"S8638611","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1559,"S8638627","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1589,"S8638661","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1503,"S8638729","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1775,"S8638749","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2237,"S8638773","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2291,"S8638775","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1765,"S8638795","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2121,"S8638807","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1909,"S8638825","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1925,"S8638871","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2143,"S8638905","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2232,"S8638933","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1536,"S8638951","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1987,"S8638957","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2276,"S8639039","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1779,"S8639101","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1668,"S8639107","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2101,"S8639123","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1542,"S8639171","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1717,"S8639187","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1510,"S8639267","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1850,"S8639333","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1835,"S8639347","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1953,"S8639379","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1682,"S8639395","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1772,"S8639427","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2258,"S8639447","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1739,"S8639459","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2220,"S8639503","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1872,"S8639511","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2168,"S8639529","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1561,"S8639565","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2118,"S8639639","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1924,"S8639653","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2099,"S8639663","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2175,"S8639671","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2224,"S8639765","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1548,"S8639801","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1954,"S8639805","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1709,"S8639807","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1774,"S8639833","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2051,"S8639929","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1705,"S8639947","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1832,"S8639971","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1890,"S8639997","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1912,"S8639999","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2096,"S8640017","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2256,"S8640023","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2014,"S8640029","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1804,"S8640085","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2195,"S8640149","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1535,"S8640183","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1784,"S8640199","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2076,"S8640233","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1740,"S8640247","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2009,"S8640283","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1762,"S8640375","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2124,"S8640383","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1893,"S8640513","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1904,"S8640519","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1751,"S8640535","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2292,"S8640537","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2242,"S8640561","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2072,"S8640575","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1894,"S8640591","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1702,"S8640603","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1879,"S8640609","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2025,"S8640615","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1726,"S8640637","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1591,"S8640661","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1566,"S8640721","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2017,"S8640745","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1530,"S8640747","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2262,"S8640765","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1897,"S8640801","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1857,"S8640829","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2034,"S8640911","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1984,"S8640921","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2023,"S8640959","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1659,"S8640967","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2297,"S8640977","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1567,"S8641011","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2299,"S8641045","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2188,"S8641119","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2156,"S8641161","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2074,"S8641165","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1517,"S8641175","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1670,"S8641217","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1651,"S8641225","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1649,"S8641227","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1582,"S8641315","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2136,"S8641331","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1974,"S8641391","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2135,"S8641407","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1743,"S8641463","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2032,"S8641465","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1533,"S8641481","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2033,"S8641601","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1864,"S8641637","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1930,"S8641655","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1855,"S8641661","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1525,"S8641711","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2218,"S8641715","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1544,"S8641791","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1720,"S8641823","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1796,"S8641865","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2160,"S8641881","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1940,"S8641887","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1936,"S8641907","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1747,"S8641981","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1592,"S8642055","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1558,"S8642111","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1553,"S8642137","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2114,"S8642171","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1811,"S8642235","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1906,"S8642291","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2189,"S8642303","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1547,"S8642325","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2284,"S8642343","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1718,"S8642363","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2239,"S8642441","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2077,"S8642463","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2279,"S8642479","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2340,"S8642499","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2071,"S8642575","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1610,"S8642627","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1733,"S8642671","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1964,"S8642705","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1745,"S8642715","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2253,"S8642751","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1875,"S8642795","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2163,"S8642799","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1611,"S8642807","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1776,"S8642821","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1941,"S8642859","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1789,"S8642873","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1945,"S8642897","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1886,"S8642899","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1846,"S8642911","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1761,"S8642921","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1870,"S8642937","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2229,"S8642969","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1706,"S8642979","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1580,"S8643043","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2123,"S8643057","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1554,"S8643087","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2294,"S8643119","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1689,"S8643127","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2206,"S8643145","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1833,"S8643159","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2094,"S8643163","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2198,"S8643187","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1918,"S8643203","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1698,"S8643249","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1654,"S8643259","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1869,"S8643265","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1819,"S8643291","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2190,"S8643295","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2664,"S8643313","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
3118,"S8643321","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1939,"S8643363","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1671,"S8643395","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2039,"S8643403","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2021,"S8643465","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1991,"S8643517","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2043,"S8643521","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2167,"S8643539","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1512,"S8643543","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1552,"S8643569","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2212,"S8643587","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2055,"S8643825","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2254,"S8643873","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2042,"S8643911","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2204,"S8643937","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1488,"S8643977","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1656,"S8643983","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2208,"S8644069","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1837,"S8644077","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2070,"S8644103","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1602,"S8644115","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1606,"S8644143","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2075,"S8644255","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1988,"S8644287","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1735,"S8644297","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2058,"S8644307","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1520,"S8644351","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1712,"S8644357","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1754,"S8644491","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2214,"S8644551","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1791,"S8644587","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1977,"S8644613","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2245,"S8644627","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1495,"S8644649","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2029,"S8644657","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1494,"S8644661","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1871,"S8644671","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2289,"S8644701","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2119,"S8644705","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1873,"S8644733","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1956,"S8644735","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1683,"S8644769","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1806,"S8644799","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2221,"S8644833","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1868,"S8644913","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1531,"S8645077","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2110,"S8645081","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2235,"S8645135","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1805,"S8645151","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1509,"S8645167","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1880,"S8645225","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2283,"S8645301","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1937,"S8645375","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2128,"S8645481","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1931,"S8645549","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2199,"S8645561","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2231,"S8645615","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2267,"S8645623","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2090,"S8645683","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2219,"S8645711","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1660,"S8645751","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1933,"S8645759","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2091,"S8645779","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1972,"S8645809","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1816,"S8645811","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2197,"S8645887","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2173,"S8645889","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1507,"S8645993","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2130,"S8645999","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1529,"S8646011","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1981,"S8646013","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2131,"S8646017","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1861,"S8646045","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2324,"S8646053","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1994,"S8646073","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1737,"S8646095","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1501,"S8646183","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2053,"S8646197","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2063,"S8646247","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2228,"S8646251","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1865,"S8646257","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1489,"S8646317","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2247,"S8646381","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2241,"S8646433","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1773,"S8646453","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2129,"S8646547","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2146,"S8646609","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2000,"S8646627","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1845,"S8646649","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2323,"S8646663","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1719,"S8646667","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2089,"S8646761","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2120,"S8646763","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1605,"S8646801","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1752,"S8646837","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1603,"S8646851","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1690,"S8646865","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2302,"S8646923","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2217,"S8646933","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1959,"S8646949","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1756,"S8646953","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1822,"S8646975","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1780,"S8646987","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1820,"S8647097","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2273,"S8647149","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2301,"S8647173","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2264,"S8647179","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2216,"S8647187","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2268,"S8647219","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2223,"S8647241","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1700,"S8647255","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2109,"S8647343","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2116,"S8647463","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2248,"S8647489","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1950,"S8647497","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1814,"S8647529","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1842,"S8647567","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1730,"S8647619","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1876,"S8647633","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1577,"S8647659","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2059,"S8647683","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2683,"S8647691","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2060,"S8647761","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2278,"S8647783","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1858,"S8647785","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2169,"S8647787","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2054,"S8647793","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2067,"S8647835","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1903,"S8647837","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2003,"S8647851","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2339,"S8647867","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1996,"S8647887","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1989,"S8647935","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1927,"S8647955","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1593,"S8647969","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1768,"S8648051","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2113,"S8648141","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2152,"S8648151","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
3119,"S8648211","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1609,"S8648247","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
1951,"S8648311","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
2288,"S8648355","BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
